sale_id,lead_id,property_id,agent_id,sale_date,sale_price,commission_id,campaign_id
2454,7540,3724,47,2024-12-18,2000000,2454,47
2455,7541,3726,665,2023-12-15,2000000,2455,20
2456,7542,3727,527,2024-08-28,1500000,2456,23
2457,7546,3729,204,2024-09-20,2200000,2457,2
2458,7548,3731,676,2023-02-24,8000000,2458,38
2459,7550,3732,701,2024-06-29,1500000,2459,43
2460,7552,3736,304,2023-12-24,4500000,2460,20
2461,7553,3737,258,2023-10-29,2200000,2461,6
2462,7556,3740,433,2024-11-08,8000000,2462,33
2463,7560,3741,796,2023-10-11,2200000,2463,8
2464,7563,3742,98,2023-11-27,2000000,2464,26
2465,7566,3743,85,2023-12-17,2200000,2465,50
2466,7567,3745,398,2023-05-07,2000000,2466,12
2467,7573,3746,598,2024-09-15,2000000,2467,20
2468,7575,3747,45,2024-09-12,3000000,2468,18
2469,7578,3748,495,2024-04-17,8000000,2469,27
2470,7580,3749,697,2022-06-10,3000000,2470,8
2471,7582,3750,673,2023-12-31,2200000,2471,15
2472,7583,3752,100,2023-01-23,3000000,2472,20
2473,7594,3754,622,2023-02-23,4500000,2473,33
2474,7596,3755,713,2023-10-06,2200000,2474,5
2475,7598,3756,301,2023-07-05,1500000,2475,13
2476,7603,3757,775,2023-08-07,1500000,2476,47
2477,7605,3759,302,2024-05-29,3000000,2477,4
2478,7606,3760,679,2024-10-16,1500000,2478,48
2479,7609,3761,245,2024-02-11,2000000,2479,17
2480,7611,3762,717,2024-08-18,2000000,2480,39
2481,7613,3763,313,2024-06-01,1500000,2481,49
2482,7614,3764,563,2024-07-22,3000000,2482,26
2483,7616,3765,515,2024-03-03,2000000,2483,26
2484,7618,3766,588,2024-10-17,2200000,2484,26
2485,7620,3767,51,2024-11-25,2000000,2485,49
2486,7621,3768,463,2024-03-08,4500000,2486,6
2487,7626,3769,706,2023-12-14,3000000,2487,15
2488,7628,3770,191,2023-02-01,2000000,2488,25
2489,7634,3772,26,2023-10-18,1500000,2489,16
2490,7637,3773,391,2024-04-20,3000000,2490,32
2491,7643,3775,418,2024-08-04,1500000,2491,16
2492,7647,3776,336,2024-08-24,2200000,2492,10
2493,7651,3778,293,2024-09-25,8000000,2493,46
2494,7652,3779,501,2024-11-04,3000000,2494,22
2495,7653,3780,90,2023-12-10,1500000,2495,49
2496,7661,3783,142,2024-12-18,3000000,2496,42
2497,7667,3785,686,2022-05-05,1500000,2497,46
2498,7680,3787,333,2023-10-21,3000000,2498,33
2499,7681,3788,220,2023-05-31,1500000,2499,10
2500,7683,3789,682,2023-08-10,3000000,2500,38
2501,7685,3790,153,2024-02-19,3000000,2501,15
2502,7689,3792,262,2023-11-07,2200000,2502,43
2503,7692,3793,76,2023-12-30,4500000,2503,37
2504,7694,3794,607,2023-02-07,4500000,2504,50
2505,7695,3795,494,2023-08-17,8000000,2505,38
2506,7698,3796,79,2024-10-27,2200000,2506,14
2507,7700,3799,351,2024-03-02,1500000,2507,36
2508,7705,3800,767,2024-01-04,3000000,2508,49
2509,7711,3803,126,2024-11-25,2000000,2509,49
2510,7712,3805,411,2024-12-21,4500000,2510,40
2511,7717,3806,587,2024-09-17,4500000,2511,2
2512,7722,3808,427,2024-05-03,2200000,2512,9
2513,7725,3809,82,2024-06-11,4500000,2513,35
2514,7726,3810,336,2024-07-06,3000000,2514,13
2515,7735,3811,737,2023-07-02,2000000,2515,2
2516,7743,3812,13,2024-01-22,2000000,2516,12
2517,7748,3813,200,2023-07-24,2000000,2517,26
2518,7750,3814,128,2024-04-21,2000000,2518,13
2519,7751,3816,293,2024-02-11,8000000,2519,15
2520,7757,3817,609,2022-08-10,3000000,2520,17
2521,7758,3818,744,2024-05-07,1500000,2521,17
2522,7760,3820,725,2024-08-24,3000000,2522,16
2523,7764,3822,406,2024-11-04,4500000,2523,31
2524,7765,3823,707,2024-02-01,2200000,2524,2
2525,7767,3824,385,2024-05-17,1500000,2525,49
2526,7771,3825,46,2023-07-15,4500000,2526,43
2527,7773,3827,735,2024-04-08,4500000,2527,48
2528,7777,3828,576,2023-12-08,2000000,2528,36
2529,7781,3829,601,2022-05-18,8000000,2529,23
2530,7782,3830,239,2024-01-15,2000000,2530,14
2531,7783,3832,98,2023-01-15,2000000,2531,35
2532,7791,3833,479,2022-12-24,4500000,2532,3
2533,7792,3834,469,2024-05-13,1500000,2533,26
2534,7794,3835,747,2023-12-18,1500000,2534,43
2535,7801,3836,708,2022-09-12,3000000,2535,44
2536,7805,3837,150,2024-10-12,2200000,2536,20
2537,7806,3838,497,2024-02-20,2000000,2537,17
2538,7807,3841,466,2022-04-09,1500000,2538,18
2539,7815,3843,90,2024-01-23,4500000,2539,49
2540,7818,3844,424,2023-12-07,1500000,2540,12
2541,7822,3845,369,2024-10-27,3000000,2541,2
2542,7827,3846,677,2023-12-23,3000000,2542,37
2543,7828,3847,617,2023-06-22,1500000,2543,31
2544,7831,3848,642,2024-06-21,8000000,2544,42
2545,7835,3852,53,2022-07-17,4500000,2545,8
2546,7837,3853,118,2023-12-20,2000000,2546,30
2547,7838,3854,444,2024-01-23,4500000,2547,46
2548,7839,3855,457,2023-06-27,2200000,2548,5
2549,7842,3857,254,2023-12-06,2000000,2549,23
2550,7845,3858,576,2023-11-08,1500000,2550,19
2551,7849,3861,199,2024-07-17,4500000,2551,40
2552,7851,3865,75,2024-06-15,1500000,2552,2
2553,7852,3868,46,2023-10-12,3000000,2553,46
2554,7854,3870,489,2024-06-07,4500000,2554,14
2555,7856,3871,45,2024-09-27,3000000,2555,39
2556,7864,3875,767,2024-01-11,4500000,2556,3
2557,7867,3876,106,2024-07-11,1500000,2557,2
2558,7869,3877,52,2023-01-30,4500000,2558,48
2559,7870,3879,170,2024-08-04,1500000,2559,26
2560,7871,3881,435,2023-02-05,2200000,2560,47
2561,7875,3884,512,2024-03-21,3000000,2561,15
2562,7876,3885,377,2024-12-22,8000000,2562,49
2563,7877,3887,250,2023-05-10,2000000,2563,19
2564,7879,3889,588,2024-01-13,4500000,2564,49
2565,7882,3892,273,2024-05-13,2000000,2565,1
2566,7883,3893,641,2024-05-16,4500000,2566,15
2567,7889,3894,388,2024-07-02,2000000,2567,40
2568,7891,3898,755,2024-10-29,2000000,2568,42
2569,7892,3899,170,2023-07-03,2000000,2569,29
2570,7895,3901,112,2022-04-03,2200000,2570,31
2571,7896,3902,663,2024-12-25,2000000,2571,35
2572,7899,3904,351,2023-09-08,8000000,2572,2
2573,7903,3905,694,2024-04-23,2000000,2573,43
2574,7910,3906,274,2024-05-29,3000000,2574,6
2575,7912,3907,688,2024-12-01,1500000,2575,42
2576,7914,3911,248,2024-01-14,8000000,2576,1
2577,7917,3912,656,2024-12-20,3000000,2577,50
2578,7918,3914,200,2023-01-13,2000000,2578,7
2579,7922,3915,766,2024-12-21,1500000,2579,31
2580,7930,3916,712,2023-09-27,1500000,2580,23
2581,7931,3917,381,2024-02-25,2200000,2581,44
2582,7936,3919,104,2024-09-16,2200000,2582,36
2583,7937,3922,605,2024-11-03,2000000,2583,37
2584,7938,3923,92,2024-04-23,3000000,2584,35
2585,7939,3924,625,2023-07-11,4500000,2585,28
2586,7943,3925,660,2023-09-29,8000000,2586,26
2587,7944,3926,272,2024-06-07,4500000,2587,13
2588,7949,3927,216,2024-03-10,2200000,2588,35
2589,7957,3928,69,2024-12-28,8000000,2589,2
2590,7960,3929,109,2023-08-25,2000000,2590,10
2591,7962,3930,108,2023-12-09,2000000,2591,1
2592,7969,3932,571,2023-09-05,8000000,2592,35
2593,7970,3934,40,2024-03-26,2000000,2593,22
2594,7971,3935,674,2023-04-27,4500000,2594,8
2595,7975,3936,757,2023-12-28,3000000,2595,10
2596,7978,3937,523,2024-06-03,2000000,2596,38
2597,7979,3938,714,2024-09-08,1500000,2597,11
2598,7980,3939,40,2024-11-29,4500000,2598,33
2599,7987,3940,744,2024-12-25,1500000,2599,1
2600,7990,3944,306,2023-12-31,2000000,2600,34
2601,7995,3945,200,2024-11-13,4500000,2601,6
2602,8004,3946,310,2023-09-07,4500000,2602,40
2603,8005,3947,798,2022-07-25,1500000,2603,47
2604,8006,3948,288,2023-02-06,1500000,2604,39
2605,8013,3949,688,2024-10-06,4500000,2605,12
2606,8014,3950,247,2024-05-29,2200000,2606,12
2607,8018,3951,468,2024-10-07,2200000,2607,37
2608,8022,3952,117,2024-08-14,2200000,2608,14
2609,8035,3953,18,2023-04-27,8000000,2609,39
2610,8044,3955,374,2024-04-19,2000000,2610,39
2611,8046,3956,245,2023-10-29,2000000,2611,34
2612,8049,3957,468,2023-07-19,4500000,2612,20
2613,8050,3958,342,2022-07-22,2200000,2613,20
2614,8057,3959,434,2024-10-05,8000000,2614,49
2615,8063,3960,623,2023-06-07,2000000,2615,35
2616,8066,3963,647,2024-04-26,8000000,2616,17
2617,8077,3964,100,2024-08-17,3000000,2617,36
2618,8082,3965,783,2023-08-15,3000000,2618,12
2619,8086,3966,723,2023-12-19,4500000,2619,41
2620,8095,3967,617,2023-03-27,2000000,2620,6
2621,8096,3968,104,2024-08-03,2200000,2621,38
2622,8098,3969,298,2023-06-27,2200000,2622,31
2623,8099,3971,106,2023-10-31,2200000,2623,10
2624,8100,3972,788,2023-11-14,1500000,2624,3
2625,8102,3973,104,2023-10-24,2000000,2625,22
2626,8104,3975,368,2023-05-30,2000000,2626,37
2627,8107,3976,42,2024-02-06,2000000,2627,36
2628,8111,3977,430,2023-10-05,8000000,2628,46
2629,8116,3978,772,2023-11-23,2200000,2629,23
2630,8118,3980,45,2024-02-08,2200000,2630,14
2631,8119,3981,636,2023-12-24,8000000,2631,23
2632,8121,3983,308,2023-01-20,1500000,2632,9
2633,8125,3985,173,2022-02-27,1500000,2633,41
2634,8131,3986,118,2024-08-21,8000000,2634,14
2635,8133,3987,469,2023-12-20,2000000,2635,40
2636,8136,3989,485,2022-11-24,1500000,2636,25
2637,8137,3991,459,2023-10-23,3000000,2637,29
2638,8138,3992,38,2022-05-06,1500000,2638,31
2639,8141,3994,191,2024-09-01,8000000,2639,39
2640,8154,3995,226,2023-05-17,3000000,2640,27
2641,8156,3997,641,2023-04-30,1500000,2641,33
2642,8157,3998,684,2024-08-02,4500000,2642,11
2643,8161,3999,729,2024-03-13,2000000,2643,30
2644,8163,4000,670,2024-01-26,1500000,2644,24
2645,8164,4001,572,2023-12-31,1500000,2645,12
2646,8166,4002,440,2023-09-14,2000000,2646,37
2647,8174,4003,118,2023-04-24,2200000,2647,5
2648,8176,4004,714,2024-07-07,1500000,2648,5
2649,8177,4005,322,2024-08-25,4500000,2649,38
2650,8178,4007,208,2023-04-15,4500000,2650,25
2651,8181,4008,613,2023-09-15,3000000,2651,42
2652,8182,4009,756,2023-08-27,2200000,2652,19
2653,8183,4013,3,2023-11-29,2200000,2653,32
2654,8185,4014,499,2024-05-01,2200000,2654,22
2655,8189,4015,357,2023-09-03,3000000,2655,47
2656,8190,4017,717,2024-02-24,2000000,2656,27
2657,8191,4023,105,2023-02-18,8000000,2657,34
2658,8192,4026,148,2023-09-08,8000000,2658,35
2659,8196,4028,335,2023-02-17,2000000,2659,50
2660,8197,4031,183,2023-05-02,8000000,2660,1
2661,8201,4035,290,2023-02-12,8000000,2661,6
2662,8202,4036,451,2023-09-10,1500000,2662,35
2663,8203,4038,551,2023-06-09,8000000,2663,1
2664,8205,4039,348,2023-08-11,1500000,2664,32
2665,8208,4040,256,2024-12-21,4500000,2665,6
2666,8209,4041,94,2024-06-13,4500000,2666,26
2667,8214,4042,61,2023-11-23,2200000,2667,31
2668,8216,4044,317,2024-04-07,2000000,2668,45
2669,8221,4047,5,2024-10-02,2000000,2669,36
2670,8226,4049,178,2024-11-09,3000000,2670,17
2671,8228,4050,470,2024-02-04,1500000,2671,29
2672,8231,4052,68,2024-07-27,4500000,2672,5
2673,8234,4053,261,2024-09-01,2200000,2673,30
2674,8238,4054,170,2023-06-10,2000000,2674,21
2675,8240,4055,751,2023-05-16,2200000,2675,21
2676,8242,4056,265,2024-04-25,2000000,2676,49
2677,8244,4059,580,2023-12-29,1500000,2677,30
2678,8246,4060,437,2023-07-14,8000000,2678,35
2679,8248,4061,119,2023-12-06,2000000,2679,1
2680,8249,4062,699,2024-11-30,8000000,2680,7
2681,8250,4063,533,2023-10-09,8000000,2681,33
2682,8251,4064,367,2023-05-30,3000000,2682,10
2683,8256,4065,449,2024-06-22,2000000,2683,36
2684,8258,4067,734,2024-10-06,1500000,2684,1
2685,8259,4068,174,2023-12-17,3000000,2685,41
2686,8262,4069,350,2024-12-28,4500000,2686,17
2687,8263,4070,476,2024-08-05,8000000,2687,26
2688,8266,4071,423,2023-04-30,1500000,2688,48
2689,8271,4072,215,2023-04-27,4500000,2689,13
2690,8273,4073,733,2024-05-29,8000000,2690,21
2691,8275,4074,473,2024-06-19,2200000,2691,31
2692,8277,4076,736,2023-06-30,1500000,2692,20
2693,8282,4077,734,2023-02-21,2200000,2693,41
2694,8287,4078,518,2023-05-23,4500000,2694,47
2695,8291,4079,445,2023-07-08,3000000,2695,34
2696,8292,4080,436,2022-08-23,1500000,2696,30
2697,8293,4081,243,2022-08-12,8000000,2697,24
2698,8295,4082,115,2024-05-05,1500000,2698,1
2699,8297,4083,435,2023-03-01,8000000,2699,17
2700,8303,4085,241,2023-08-20,3000000,2700,30
2701,8310,4087,419,2023-12-13,2200000,2701,9
2702,8311,4088,350,2022-11-03,2200000,2702,17
2703,8312,4089,405,2022-07-31,2000000,2703,31
2704,8316,4090,326,2023-09-29,4500000,2704,12
2705,8317,4091,731,2024-11-09,1500000,2705,10
2706,8318,4092,759,2024-03-29,2200000,2706,43
2707,8321,4094,189,2024-01-29,8000000,2707,13
2708,8323,4096,27,2024-04-11,2200000,2708,30
2709,8326,4097,561,2024-12-14,2000000,2709,43
2710,8327,4098,72,2024-11-15,8000000,2710,45
2711,8328,4099,349,2024-07-20,3000000,2711,22
2712,8330,4100,578,2024-11-30,3000000,2712,17
2713,8333,4104,793,2022-04-20,1500000,2713,17
2714,8340,4106,732,2024-01-26,4500000,2714,49
2715,8344,4108,208,2024-04-11,3000000,2715,27
2716,8353,4109,294,2024-11-21,8000000,2716,32
2717,8356,4110,108,2023-11-30,3000000,2717,10
2718,8357,4111,316,2024-11-08,4500000,2718,44
2719,8360,4112,603,2024-09-09,2000000,2719,6
2720,8362,4113,493,2022-06-11,1500000,2720,13
2721,8364,4114,144,2024-12-02,8000000,2721,21
2722,8366,4115,280,2024-10-04,2200000,2722,14
2723,8367,4116,32,2022-10-18,1500000,2723,21
2724,8369,4117,10,2023-08-21,8000000,2724,42
2725,8371,4118,127,2024-09-15,2200000,2725,18
2726,8372,4121,578,2023-09-11,4500000,2726,25
2727,8373,4122,60,2024-06-30,2200000,2727,34
2728,8376,4124,771,2024-09-18,8000000,2728,8
2729,8379,4125,186,2024-09-14,3000000,2729,31
2730,8380,4127,463,2024-11-07,2200000,2730,16
2731,8387,4128,325,2024-03-24,2200000,2731,7
2732,8388,4129,503,2024-07-16,8000000,2732,41
2733,8389,4130,668,2024-10-19,4500000,2733,2
2734,8390,4135,661,2023-12-17,2000000,2734,30
2735,8391,4136,130,2022-10-31,4500000,2735,10
2736,8395,4137,112,2024-11-05,2200000,2736,20
2737,8397,4138,43,2022-02-02,3000000,2737,15
2738,8398,4140,320,2024-09-19,8000000,2738,26
2739,8405,4141,415,2023-12-18,1500000,2739,14
2740,8407,4142,94,2023-05-02,2200000,2740,4
2741,8408,4145,620,2024-10-09,1500000,2741,42
2742,8412,4146,163,2022-08-06,2200000,2742,45
2743,8413,4147,458,2023-08-15,3000000,2743,16
2744,8414,4149,601,2023-06-14,8000000,2744,45
2745,8415,4150,47,2024-10-15,2000000,2745,31
2746,8417,4152,166,2023-06-26,4500000,2746,33
2747,8418,4154,426,2024-09-19,3000000,2747,10
2748,8428,4155,297,2023-12-27,1500000,2748,46
2749,8434,4157,454,2024-03-24,2000000,2749,40
2750,8435,4158,55,2024-12-09,8000000,2750,25
2751,8436,4160,542,2023-06-22,8000000,2751,24
2752,8439,4162,629,2023-04-22,3000000,2752,35
2753,8443,4163,202,2024-03-06,2200000,2753,40
2754,8445,4164,198,2023-04-03,8000000,2754,42
2755,8447,4165,467,2024-11-20,3000000,2755,44
2756,8451,4166,388,2023-10-14,2000000,2756,50
2757,8455,4168,430,2024-03-11,2000000,2757,5
2758,8461,4169,676,2023-04-17,2200000,2758,44
2759,8468,4170,496,2024-12-03,8000000,2759,24
2760,8473,4171,241,2024-12-14,4500000,2760,25
2761,8476,4172,175,2023-12-14,2200000,2761,30
2762,8479,4174,166,2024-11-22,8000000,2762,3
2763,8482,4176,211,2022-04-07,1500000,2763,37
2764,8483,4177,799,2024-06-17,3000000,2764,39
2765,8484,4178,13,2022-05-26,4500000,2765,27
2766,8485,4179,153,2024-01-30,1500000,2766,38
2767,8488,4180,366,2024-08-18,8000000,2767,48
2768,8490,4181,310,2024-12-10,2000000,2768,46
2769,8491,4185,640,2023-12-01,2200000,2769,49
2770,8495,4186,557,2024-01-24,1500000,2770,40
2771,8497,4187,59,2024-05-27,1500000,2771,5
2772,8504,4188,344,2023-02-21,1500000,2772,46
2773,8506,4195,5,2024-11-11,4500000,2773,12
2774,8507,4196,343,2023-09-16,2000000,2774,14
2775,8509,4197,621,2024-03-08,1500000,2775,43
2776,8510,4198,528,2023-10-03,4500000,2776,27
2777,8511,4199,765,2024-09-13,8000000,2777,42
2778,8513,4200,792,2024-06-28,4500000,2778,39
2779,8514,4201,15,2024-03-18,8000000,2779,38
2780,8516,4203,111,2024-07-14,2200000,2780,30
2781,8523,4204,792,2023-09-25,2000000,2781,13
2782,8527,4205,650,2022-10-28,2200000,2782,22
2783,8528,4206,197,2023-05-08,1500000,2783,12
2784,8530,4207,797,2023-06-21,2000000,2784,26
2785,8537,4209,773,2023-12-02,2200000,2785,23
2786,8538,4210,257,2022-09-28,1500000,2786,27
2787,8543,4211,762,2024-08-25,8000000,2787,22
2788,8547,4212,551,2024-05-12,2200000,2788,47
2789,8548,4213,304,2023-08-19,1500000,2789,29
2790,8553,4214,63,2024-03-10,4500000,2790,17
2791,8559,4215,502,2024-07-25,1500000,2791,3
2792,8561,4217,421,2023-04-16,3000000,2792,14
2793,8562,4218,602,2024-03-05,2000000,2793,14
2794,8566,4220,386,2024-07-08,2000000,2794,22
2795,8568,4221,324,2024-12-02,4500000,2795,2
2796,8572,4222,431,2024-12-14,3000000,2796,35
2797,8573,4223,132,2023-07-31,4500000,2797,49
2798,8574,4224,467,2023-12-19,4500000,2798,5
2799,8580,4225,198,2024-07-03,4500000,2799,10
2800,8585,4226,589,2024-03-28,8000000,2800,18
2801,8586,4227,756,2024-07-25,2200000,2801,34
2802,8587,4228,631,2024-06-15,1500000,2802,19
2803,8590,4229,737,2024-01-23,4500000,2803,17
2804,8594,4231,789,2024-06-13,8000000,2804,27
2805,8595,4237,617,2024-07-25,4500000,2805,29
2806,8602,4238,39,2024-07-31,1500000,2806,5
2807,8605,4239,221,2024-10-13,4500000,2807,18
2808,8606,4240,427,2024-08-31,3000000,2808,9
2809,8607,4241,707,2023-07-25,8000000,2809,39
2810,8611,4242,444,2024-05-15,2000000,2810,9
2811,8612,4243,507,2022-07-11,1500000,2811,2
2812,8618,4244,570,2024-03-18,2000000,2812,44
2813,8620,4246,219,2023-09-12,4500000,2813,32
2814,8623,4247,310,2024-10-31,4500000,2814,23
2815,8625,4248,731,2023-12-17,2000000,2815,26
2816,8626,4249,652,2024-01-18,1500000,2816,9
2817,8627,4250,618,2023-08-12,2000000,2817,12
2818,8628,4251,656,2023-11-10,3000000,2818,29
2819,8634,4252,209,2024-03-27,4500000,2819,10
2820,8635,4253,331,2024-11-09,4500000,2820,30
2821,8636,4255,383,2023-03-21,2200000,2821,29
2822,8640,4256,403,2024-07-28,2200000,2822,11
2823,8653,4257,480,2024-02-13,2200000,2823,2
2824,8654,4258,533,2024-02-01,2200000,2824,21
2825,8655,4260,773,2024-09-06,2000000,2825,19
2826,8656,4262,576,2024-07-22,8000000,2826,17
2827,8659,4263,674,2022-10-23,2200000,2827,37
2828,8666,4264,742,2023-09-27,2200000,2828,40
2829,8674,4266,483,2024-03-03,3000000,2829,37
2830,8677,4267,445,2023-12-05,2000000,2830,42
2831,8678,4268,12,2022-09-25,2200000,2831,27
2832,8679,4269,726,2023-10-07,8000000,2832,47
2833,8681,4270,631,2024-03-04,8000000,2833,26
2834,8688,4271,380,2024-03-04,2200000,2834,5
2835,8689,4272,548,2024-07-31,3000000,2835,4
2836,8690,4273,123,2024-03-31,2200000,2836,2
2837,8691,4274,606,2022-10-09,4500000,2837,6
2838,8693,4275,250,2024-02-29,2000000,2838,6
2839,8698,4277,396,2024-01-06,2000000,2839,11
2840,8699,4278,52,2023-06-23,2200000,2840,34
2841,8704,4281,617,2024-03-05,2200000,2841,36
2842,8706,4282,44,2024-04-09,8000000,2842,11
2843,8718,4284,552,2023-11-08,2200000,2843,43
2844,8723,4285,335,2023-12-26,2000000,2844,50
2845,8724,4286,106,2024-06-17,2200000,2845,34
2846,8730,4287,295,2023-12-16,2000000,2846,25
2847,8741,4289,494,2024-09-10,2000000,2847,13
2848,8743,4290,148,2023-09-14,4500000,2848,22
2849,8749,4292,789,2024-07-12,2000000,2849,14
2850,8752,4295,160,2024-12-29,3000000,2850,11
2851,8757,4297,204,2024-01-20,2200000,2851,46
2852,8761,4299,32,2022-06-23,1500000,2852,36
2853,8762,4300,125,2024-05-10,4500000,2853,14
2854,8768,4302,448,2024-03-05,8000000,2854,37
2855,8770,4303,658,2023-06-08,3000000,2855,35
2856,8773,4304,460,2024-01-30,2200000,2856,4
2857,8774,4305,351,2024-09-20,4500000,2857,38
2858,8775,4306,340,2022-09-26,3000000,2858,31
2859,8782,4307,724,2024-01-28,8000000,2859,32
2860,8783,4308,52,2023-08-22,2000000,2860,43
2861,8784,4310,617,2024-10-28,2000000,2861,18
2862,8785,4311,738,2023-08-06,4500000,2862,32
2863,8786,4312,69,2024-05-02,8000000,2863,40
2864,8787,4314,797,2024-08-13,8000000,2864,10
2865,8788,4317,26,2024-04-30,2200000,2865,4
2866,8791,4319,546,2024-03-20,1500000,2866,13
2867,8792,4321,425,2023-08-08,2200000,2867,39
2868,8799,4322,791,2022-11-23,2000000,2868,41
2869,8805,4324,311,2023-07-07,2200000,2869,43
2870,8808,4325,35,2024-07-28,8000000,2870,49
2871,8810,4326,233,2024-11-09,2000000,2871,6
2872,8812,4327,407,2024-06-29,4500000,2872,3
2873,8820,4328,662,2024-12-03,1500000,2873,4
2874,8823,4329,5,2023-11-19,1500000,2874,30
2875,8825,4332,379,2024-01-04,3000000,2875,9
2876,8826,4333,570,2023-07-08,3000000,2876,32
2877,8831,4334,268,2024-11-06,2200000,2877,9
2878,8833,4335,155,2023-06-30,2000000,2878,27
2879,8834,4337,668,2023-08-25,3000000,2879,40
2880,8837,4338,314,2023-03-18,4500000,2880,24
2881,8839,4339,143,2024-05-05,8000000,2881,38
2882,8844,4340,504,2023-11-30,3000000,2882,27
2883,8845,4342,83,2022-03-05,1500000,2883,9
2884,8847,4343,577,2023-10-06,1500000,2884,8
2885,8848,4344,227,2023-03-17,3000000,2885,15
2886,8853,4345,793,2022-08-01,1500000,2886,49
2887,8854,4346,45,2024-09-07,2200000,2887,2
2888,8858,4348,717,2023-08-27,2000000,2888,36
2889,8860,4349,639,2023-12-09,4500000,2889,47
2890,8867,4350,250,2024-05-22,8000000,2890,6
2891,8871,4352,289,2024-06-27,3000000,2891,32
2892,8881,4354,311,2024-08-03,3000000,2892,38
2893,8882,4356,290,2023-11-08,2000000,2893,24
2894,8883,4357,314,2024-03-10,8000000,2894,25
2895,8886,4360,216,2023-09-18,8000000,2895,13
2896,8889,4362,781,2024-08-03,4500000,2896,25
2897,8890,4363,678,2023-01-01,8000000,2897,28
2898,8893,4365,586,2023-06-17,4500000,2898,45
2899,8894,4366,503,2024-05-06,3000000,2899,29
2900,8895,4367,129,2024-07-09,1500000,2900,34
2901,8898,4369,679,2023-05-03,4500000,2901,31
2902,8905,4370,61,2023-10-05,1500000,2902,3
2903,8910,4371,296,2022-08-20,3000000,2903,40
2904,8911,4373,157,2024-11-14,2200000,2904,11
2905,8915,4374,366,2024-10-05,8000000,2905,44
2906,8916,4376,562,2023-08-17,1500000,2906,2
2907,8918,4377,132,2024-08-11,2000000,2907,24
2908,8919,4379,318,2024-05-22,4500000,2908,11
2909,8926,4380,220,2024-08-26,1500000,2909,4
2910,8928,4381,790,2022-10-20,2200000,2910,45
2911,8929,4383,70,2024-03-21,2000000,2911,17
2912,8933,4384,280,2024-10-07,8000000,2912,37
2913,8935,4386,444,2023-04-23,8000000,2913,27
2914,8937,4389,156,2024-09-21,1500000,2914,13
2915,8945,4391,197,2024-11-09,3000000,2915,29
2916,8948,4392,311,2024-12-10,2000000,2916,46
2917,8951,4395,564,2024-02-12,2200000,2917,29
2918,8955,4396,679,2023-11-24,2000000,2918,46
2919,8957,4398,208,2022-08-04,3000000,2919,50
2920,8958,4399,283,2023-06-26,4500000,2920,27
2921,8959,4400,607,2024-04-20,8000000,2921,22
